Maker,Fuel Type,Vehicle Category,State,RTO Name,RTO Code,Year,Month,Sales
JAGUAR LAND ROVER INDIA LIMITED,DIESEL/HYBRID,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
KIA INDIA PRIVATE LIMITED,DIESEL/HYBRID,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
MAHINDRA & MAHINDRA LIMITED,DIESEL/HYBRID,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
MARUTI SUZUKI INDIA LTD,DIESEL/HYBRID,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
MERCEDES-BENZ INDIA PVT LTD,DIESEL/HYBRID,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,7
MG MOTOR INDIA PVT LTD,DIESEL/HYBRID,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
NISSAN MOTOR INDIA PVT LTD,DIESEL/HYBRID,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
PORSCHE AG GERMANY,DIESEL/HYBRID,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
RENAULT INDIA PVT LTD,DIESEL/HYBRID,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
SKODA AUTO AS,DIESEL/HYBRID,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,DIESEL/HYBRID,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
TATA MOTORS PASSENGER VEHICLES LTD,DIESEL/HYBRID,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
TATA PASSENGER ELECTRIC MOBILITY LTD,DIESEL/HYBRID,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,DIESEL/HYBRID,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
AUTOMOBILI LAMBORGHINI S.P.A,DI-METHYL ETHER,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
BMW INDIA PVT LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
BYD INDIA PRIVATE LIMITED,DI-METHYL ETHER,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
FCA INDIA AUTOMOBILES PRIVATE LIMITED,DI-METHYL ETHER,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
HONDA CARS INDIA LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
HYUNDAI MOTOR INDIA LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
JAGUAR LAND ROVER INDIA LIMITED,DI-METHYL ETHER,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
KIA INDIA PRIVATE LIMITED,DI-METHYL ETHER,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
MAHINDRA & MAHINDRA LIMITED,DI-METHYL ETHER,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
MARUTI SUZUKI INDIA LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,MAY,0
